X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC,駐輪場 携,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.5413921,34.68976714,鴫野西公園,しぎのにしこうえん,鴫野西公園（しぎのにしこうえん）,城東区鴫野西4-18,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4422
135.5412473,34.69195014,鴫野公園,しぎのこうえん,鴫野公園（しぎのこうえん）,城東区鴫野西4-11,城東区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4423
135.5367918,34.69123589,鴫野の森公園,しぎののもりこうえん,鴫野の森公園（しぎののもりこうえん）,城東区鴫野西2-1,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4424
135.5445142,34.66959992,今里西之口公園,いまざとにしのぐちこうえん,今里西之口公園（いまざとにしのぐちこうえん）,東成区大今里3丁目17番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3391
135.5487237,34.66880347,大今里公園,おおいまざとこうえん,大今里公園（おおいまざとこうえん）,東成区大今里4丁目16番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3396
135.5558923,34.67125892,西深江公園,にしふかえこうえん,西深江公園（にしふかえこうえん）,東成区深江南1丁目7番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3339
135.5503878,34.67125594,大今里ふれあい公園,おおいまざとふれあいこうえん,大今里ふれあい公園（おおいまざとふれあいこうえん）,東成区大今里2丁目35番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3387
135.5583784,34.67072217,南深江公園,みなみふかえこうえん,南深江公園（みなみふかえこうえん）,東成区深江南2丁目9番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3343
135.5591801,34.673906,深江公園,ふかえこうえん,深江公園（ふかえこうえん）,東成区深江北2丁目16番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3357
135.5484643,34.67813611,神路公園,かみじこうえん,神路公園（かみじこうえん）,東成区東中本2丁目12番,東成区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3482
135.5453146,34.67597936,東中本公園,ひがしなかもとこうえん,東中本公園（ひがしなかもとこうえん）,東成区東中本3丁目15番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3491
135.5563032,34.67590583,阪陽公園,はんようこうえん,阪陽公園（はんようこうえん）,東成区深江北1丁目10番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3353
135.5504498,34.68123397,千間川みどり公園,せんげんがわみどりこうえん,千間川みどり公園（せんげんがわみどりこうえん）,城東区東中浜6-12・9-5,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,749
135.5501857,34.68120922,千間川みどり公園,せんげんがわみどりこうえん,千間川みどり公園（せんげんがわみどりこうえん）,東成区東今里1丁目1番,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3458
135.5622618,34.67542639,東深江公園,ひがしふかえこうえん,東深江公園（ひがしふかえこうえん）,東成区深江北3丁目16番,東成区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,3360
135.5572074,34.681412,永田公園,ながたこうえん,永田公園（ながたこうえん）,城東区永田4-14,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,744
135.5488888,34.68498875,東中浜公園,ひがしなかはまこうえん,東中浜公園（ひがしなかはまこうえん）,城東区東中浜5-3,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,748
135.5480574,34.68902628,鴫野東公園,しぎのひがしこうえん,鴫野東公園（しぎのひがしこうえん）,城東区鴫野東3-23,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,752
135.5565916,34.68868944,専永公園,せんえいこうえん,専永公園（せんえいこうえん）,城東区永田1-4,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,745
135.5517164,34.68773586,天王田公園,てんのうでんこうえん,天王田公園（てんのうでんこうえん）,城東区東中浜7-1,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,751
135.5572829,34.68662786,左専道公園,させんどうこうえん,左専道公園（させんどうこうえん）,城東区永田2-12,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,743
135.5530848,34.68997025,天王田楠根公園,てんのうでんくすねこうえん,天王田楠根公園（てんのうでんくすねこうえん）,城東区天王田4,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,753
135.5510845,34.69262819,新喜多東公園,しぎたひがしこうえん,新喜多東公園（しぎたひがしこうえん）,城東区新喜多東2-6,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,762
135.5487513,34.69405886,布屋公園,ぬのやこうえん,布屋公園（ぬのやこうえん）,城東区新喜多東1-14,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,750
135.5447972,34.69559403,鴫野北公園,しぎのきたこうえん,鴫野北公園（しぎのきたこうえん）,城東区鴫野東1-5,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,754
135.5489359,34.69517339,新喜多東中央公園,しぎたひがしちゅうおうこうえん,新喜多東中央公園（しぎたひがしちゅうおうこうえん）,城東区新喜多東1-8,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,764
135.5577854,34.69271092,西放出公園,にしはなてんこうえん,西放出公園（にしはなてんこうえん）,城東区放出西2-15,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,761
135.55841,34.69142903,放出西三公園,はなてんにしさんこうえん,放出西三公園（はなてんにしさんこうえん）,城東区放出西3-20,城東区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,763
135.5607189,34.692575,放出公園,はなてんこうえん,放出公園（はなてんこうえん）,鶴見区放出東2-2,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4186
135.5592778,34.68958617,放出小公園,はなてんしょうこうえん,放出小公園（はなてんしょうこうえん）,鶴見区放出東3-2(高架下),鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4187
135.566319,34.69072808,榎本南公園,えのもとみなみこうえん,榎本南公園（えのもとみなみこうえん）,鶴見区今津中1-9,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4183
135.5670723,34.69434986,榎本公園,えのもとこうえん,榎本公園（えのもとこうえん）,鶴見区今津北1-6,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4181
135.5705251,34.69135,今津公園,いまづこうえん,今津公園（いまづこうえん）,鶴見区今津中2-3,鶴見区,,,近隣公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4184
135.5754421,34.689694,今津南公園,いまづみなみこうえん,今津南公園（いまづみなみこうえん）,鶴見区今津南3-3,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4185
135.579308,34.69540014,今津東公園,いまづひがしこうえん,今津東公園（いまづひがしこうえん）,鶴見区今津北4-4,鶴見区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,4182
135.4261872,34.69948258,中島公園,なかじまこうえん,中島公園（なかじまこうえん）,西淀川区中島1丁目22番,西淀川区,,,地区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19375
135.4321228,34.70583792,中島東公園,なかじまひがしこうえん,中島東公園（なかじまひがしこうえん）,西淀川区中島1丁目3番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19376
135.4345671,34.71121211,佃公園,つくだこうえん,佃公園（つくだこうえん）,西淀川区佃5丁目7番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19349
135.4413726,34.69812106,福町公園,ふくまちこうえん,福町公園（ふくまちこうえん）,西淀川区福町2丁目4番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19369
135.4467187,34.70020636,姫島浜公園,ひめじまはまこうえん,姫島浜公園（ひめじまはまこうえん）,西淀川区姫島3丁目14番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19365
135.4453395,34.69822222,福町東公園,ふくまちひがしこうえん,福町東公園（ふくまちひがしこうえん）,西淀川区福町1丁目11番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19368
135.4467887,34.70169967,西姫島公園,にしひめじまこうえん,西姫島公園（にしひめじまこうえん）,西淀川区姫島6丁目4番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19366
135.44443,34.70256228,福町北公園,ふくまちきたこうえん,福町北公園（ふくまちきたこうえん）,西淀川区福町3丁目3番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19371
135.4504222,34.69918864,南姫島公園,みなみひめじまこうえん,南姫島公園（みなみひめじまこうえん）,西淀川区姫島3丁目6番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19362
135.4591498,34.70286025,姫島東第一公園,ひめじまひがしだいいちこうえん,姫島東第一公園（ひめじまひがしだいいちこうえん）,西淀川区姫島1丁目1番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19360
135.4356963,34.70423981,出来島西公園,できじまにしこうえん,出来島西公園（できじまにしこうえん）,西淀川区出来島3丁目2番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19377
135.4381245,34.70493733,大和田川公園,おおおわだがわこうえん,大和田川公園（おおおわだがわこうえん）,西淀川区出来島2丁目1番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19379
135.4437744,34.70558019,大和田中央公園,おおわだちゅうおうこうえん,大和田中央公園（おおわだちゅうおうこうえん）,西淀川区大和田4丁目4番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19356
135.4409319,34.70894286,出来島公園,できじまこうえん,出来島公園（できじまこうえん）,西淀川区出来島1丁目10番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19378
135.4437077,34.70847503,大和田北公園,おおわだきたこうえん,大和田北公園（おおわだきたこうえん）,西淀川区大和田5丁目20番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19354
135.4519819,34.70657308,西淀公園,にしよどこうえん,西淀公園（にしよどこうえん）,西淀川区大和田1丁目1番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19355
135.4525323,34.70429519,姫島公園,ひめじまこうえん,姫島公園（ひめじまこうえん）,西淀川区姫島4丁目14番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19361
135.4496056,34.70444992,北姫島公園,きたひめじまこうえん,北姫島公園（きたひめじまこうえん）,西淀川区姫島4丁目21番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19364
135.4592677,34.70623486,姫之里公園,ひめのさとこうえん,姫之里公園（ひめのさとこうえん）,西淀川区姫里2丁目7番,西淀川区,,,街区公園,,,,,,公園・スポーツ,公園,公園・スポーツ/公園,154,19358
